product_link,Title,Actual_Price,Selling_Price,Brand,Model,Colour,Form_Factor,Connectivity_Type
https://www.flipkart.com/boat-rockerz-255-pro-258-asap-charge-upto-40-hours-playback-bluetooth-headset/p/itm9d3a2c5e5356a?pid=ACCFZ95M5JTZQH3F&lid=LSTACCFZ95M5JTZQH3FAEVZMP&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_8&otracker=search&otracker1=search&iid=en_fhLeiIhvMktXQdjnUHoSFxBS78Bn1T9HNR6R%2FQzE9GJHLnlIJHgd2QvQUgnn0y%2FYyXDRj204tLjwnAUaYne7ug%3D%3D&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,"boAt Rockerz 255 Pro+ /258 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset  (Active Black, In the Ear)",3990.0,1499.0,boAt,Rockerz 255 Pro+/Rockerz 258 Pro+,Active Black,In Ear,Bluetooth
https://www.flipkart.com/meyaar-dg-beex-metal-in-ear-headset-wired/p/itm61a40b4bf94ef?pid=ACCFTHJEJMYD5VFH&lid=LSTACCFTHJEJMYD5VFH33KRBF&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_40&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFTHJEJMYD5VFH.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar DG-Beex Metal in-Ear Headset Wired Headset  (Metal Black, Grey Upgraded, In the Ear)",999.0,249.0,Meyaar,DG-Beex Metal in-Ear Headset,"Metal Black, Grey Upgraded",In Ear,Wired
https://www.flipkart.com/wings-phantom-500-godlike-earbuds-low-latency-game-mode-bluetooth-gaming-headset/p/itm5cd147e9a5b58?pid=ACCGFXEHNCGZEK5Q&lid=LSTACCGFXEHNCGZEK5Q1LDJ3S&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_35&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGFXEHNCGZEK5Q.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,"Wings Phantom 500 Godlike Earbuds with Low latency Game mode Bluetooth Gaming Headset  (Yellow, True Wireless)",4999.0,1299.0,Wings,Phantom 500 Godlike Gaming TWS Earbuds,Yellow,In Ear,Bluetooth
https://www.flipkart.com/meyaar-mobile-life-deep-bass-clear-sound-noise-cancellation-wired-gaming-headset/p/itmaa8e8b81d592f?pid=ACCFMXG7FNNYGJHS&lid=LSTACCFMXG7FNNYGJHSDATJDC&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_22&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFMXG7FNNYGJHS.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar Mobile Life Deep-Bass & Clear Sound with Noise Cancellation Wired Gaming Headset  (Black, In the Ear)",999.0,229.0,Meyaar,Mobile Life Deep-Bass & Clear Sound with Noise Cancellation,Black,In Ear,Wired
https://www.flipkart.com/ptron-bassbuds-verse-tws-earbuds-40h-playtime-enc-calls-deep-bass-bt5-3-typec-ipx4-bluetooth-headset/p/itmc53634409bbcd?pid=ACCGHBPZFYJ7TNEE&lid=LSTACCGHBPZFYJ7TNEEQ2AFUM&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_17&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGHBPZFYJ7TNEE.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,"PTron Bassbuds Verse TWS Earbuds, 40H Playtime, ENC Calls, Deep Bass, BT5.3,TypeC,IPX4 Bluetooth Headset  (Black, In the Ear)",4599.0,999.0,PTron,Bassbuds Verse,Black,In Ear,Bluetooth
https://www.flipkart.com/wings-phantom-540-earbuds-45-hrs-playtime-enc-game-mode-bluetooth-gaming-headset/p/itm1eee4fdfb75fb?pid=ACCGMGX9QUHGRMTV&lid=LSTACCGMGX9QUHGRMTVBJJDRV&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_32&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGMGX9QUHGRMTV.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,"Wings Phantom 540 Earbuds with 45 hrs Playtime, ENC Game Mode Bluetooth Gaming Headset  (Black, True Wireless)",2999.0,1299.0,Wings,Phantom 540,Black,In Ear,Bluetooth
https://www.flipkart.com/portronics-conch-80-ear-wired-headset/p/itme515201528a9d?pid=ACCGD7G355YHEAFA&lid=LSTACCGD7G355YHEAFADVTRZU&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_39&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGD7G355YHEAFA.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics Conch 80 In Ear Wired Headset  (Black, In the Ear)",599.0,449.0,Portronics,Conch 80 In Ear,Black,In Ear,Wired
https://www.flipkart.com/meyaar-gu87-wired-headset/p/itm8663d347d3c0f?pid=ACCFSZGUARZ49Y98&lid=LSTACCFSZGUARZ49Y98KDPWGU&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_29&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFSZGUARZ49Y98.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar GU87 Wired Headset  (White, In the Ear)",999.0,249.0,Meyaar,GU87,White,In Ear,Wired
https://www.flipkart.com/meyaar-spn-3-pack-ultra-high-bass-hd-sound-in-ear-headphones-mic-wired-headset/p/itm830dbf49985c2?pid=ACCFZBPVCV9PUHTR&lid=LSTACCFZBPVCV9PUHTRYDQ8VM&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_16&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZBPVCV9PUHTR.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar SPN 3 Pack Ultra High Bass HD Sound In-Ear Headphones with Mic Wired Headset  (White, In the Ear)",1299.0,299.0,Meyaar,SPN 3 Pack Ultra High Bass HD Sound In-Ear Headphones with Mic,White,In Ear,Wired
https://www.flipkart.com/wings-phantom-205-neck-band-touch-controls-bluetooth-gaming-headset/p/itmd6f9da6888424?pid=ACCGDQ6SRKYFCV7C&lid=LSTACCGDQ6SRKYFCV7CDXQTQ3&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_37&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGDQ6SRKYFCV7C.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,"Wings Phantom 205 Neck band with touch controls Bluetooth Gaming Headset  (Teal, In the Ear)",2999.0,899.0,Wings,Phantom 205 Neck band with touch controls,Teal,In Ear,Bluetooth
https://www.flipkart.com/wings-phantom-wireless-earbuds-50ms-low-latency-game-mode-5-3-bluetooth-gaming-headset/p/itmadd2903cac65c?pid=ACCGFXEH8FQUESTV&lid=LSTACCGFXEH8FQUESTVIXQYWX&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_25&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGFXEH8FQUESTV.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,"Wings Phantom Wireless Earbuds with 50ms Low Latency Game mode 5.3 Bluetooth Gaming Headset  (Grey, True Wireless)",4999.0,1199.0,Wings,WL-PHANTOM-GREY,Grey,In Ear,Bluetooth
https://www.flipkart.com/sony-ex14ap-wired-headset/p/itm184e58cc42871?pid=ACCEWH82VYCDUHHH&lid=LSTACCEWH82VYCDUHHH50DUJ3&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_2&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCEWH82VYCDUHHH.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY EX14AP Wired Headset  (Black, In the Ear)",1290.0,699.0,SONY,MDR-EX14AP,Black,In Ear,Wired
https://www.flipkart.com/sony-wh-1000xm4-bluetooth-headset/p/itm2517d207c4dd5?pid=ACCGCVGXYWHPQJGU&lid=LSTACCGCVGXYWHPQJGUUBYCVK&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_29&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGCVGXYWHPQJGU.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY WH-1000XM4 Bluetooth Headset  (Silver, On the Ear)",29990.0,22990.0,SONY,WH-1000XM4,Silver,On Ear,Bluetooth
https://www.flipkart.com/portronics-harmonics-z4-wireless-stereo-neckband-bluetooth-headset/p/itm6e1a0614c35d8?pid=ACCGKZRGD2GHX9E8&lid=LSTACCGKZRGD2GHX9E8OICVBW&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_14&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGKZRGD2GHX9E8.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics Harmonics Z4 Wireless Stereo Neckband Bluetooth Headset  (Black, In the Ear)",2499.0,749.0,Portronics,Harmonics Z4 Wireless Stereo Neckband,Black,In Ear,Bluetooth
https://www.flipkart.com/portronics-harmonics-z3-wireless-stereo-neckband-bluetooth-headset/p/itm935f74e4652c7?pid=ACCGH625BWGX47QY&lid=LSTACCGH625BWGX47QYFUJ9I0&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_10&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGH625BWGX47QY.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics Harmonics Z3 Wireless Stereo Neckband Bluetooth Headset  (Grey, In the Ear)",1999.0,699.0,Portronics,Harmonics Z3 Wireless Stereo Neckband,Grey,In Ear,Bluetooth
https://www.flipkart.com/ptron-basspods-p481-60hrs-playtime-deep-bass-enc-stereo-calls-bluetooth-headset/p/itm20995ab6d6d2c?pid=ACCGHNRF4WPVH9JP&lid=LSTACCGHNRF4WPVH9JPRL6HZV&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_5&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGHNRF4WPVH9JP.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,"PTron Basspods P481, 60Hrs Playtime, Deep Bass, ENC Stereo Calls Bluetooth Headset  (Black, In the Ear)",3199.0,999.0,PTron,Basspods P481,Black,In Ear,Bluetooth
https://www.flipkart.com/meyaar-best-quality-earphone-high-bass-wired-headset/p/itmfc1d805255e11?pid=ACCFZ95DZA7DQ4WF&lid=LSTACCFZ95DZA7DQ4WFICLCKQ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_38&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZ95DZA7DQ4WF.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar Best Quality Earphone with High Bass Wired Headset  (White, In the Ear)",999.0,259.0,Meyaar,Best Quality Earphone with High Bass,White,In Ear,Wired
https://www.flipkart.com/meyaar-pack-2-headset-hd-sound-in-ear-earphones-mic-wired/p/itm4242013b2a05e?pid=ACCFZBRX3H5NAYAV&lid=LSTACCFZBRX3H5NAYAVXZEHNG&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_18&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZBRX3H5NAYAV.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar Pack Of 2 Headset HD Sound In-Ear Earphones with Mic Wired Headset  (White, In the Ear)",999.0,249.0,Meyaar,Pack Of 2 Headset HD Sound In-Ear Earphones with Mic,White,In Ear,Wired
https://www.flipkart.com/zebronics-8-bit-gaming-headphone-wired-headset/p/itm701fd40cd608f?pid=ACCF5TDPRPJYZJDR&lid=LSTACCF5TDPRPJYZJDRAPZCNJ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_8&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCF5TDPRPJYZJDR.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,"ZEBRONICS 8 bit Gaming Headphone Wired Gaming Headset  (Black, On the Ear)",1999.0,949.0,ZEBRONICS,8 bit Gaming Headphone,Black,On Ear,Wired
https://www.flipkart.com/portronics-ear-2-wired-headset/p/itme656fd415fe60?pid=ACCG6GAFCJZ4EX3Z&lid=LSTACCG6GAFCJZ4EX3ZEKAGOS&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_24&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCG6GAFCJZ4EX3Z.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics Ear 2 Wired Headset  (Black, In the Ear)",599.0,329.0,Portronics,Ear 2,Black,In Ear,Wired
https://www.flipkart.com/sony-xb450ap-wired-headset/p/itm074e1ee56d97f?pid=ACCE4BFW7RYHHKXR&lid=LSTACCE4BFW7RYHHKXRWQYHCG&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_25&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCE4BFW7RYHHKXR.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY XB450AP Wired Headset  (Black, On the Ear)",2490.0,2099.0,SONY,MDR-XB450AP,Black,On Ear,Wired
https://www.flipkart.com/boat-rockerz-510-super-extra-bass-bluetooth-headset/p/itmd51d950ce652e?pid=ACCF5GXGMMVPDQVD&lid=LSTACCF5GXGMMVPDQVDJZVEDT&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_24&otracker=search&otracker1=search&iid=en_fhLeiIhvMktXQdjnUHoSFxBS78Bn1T9HNR6R%2FQzE9GIWzXs0Ep%2FA5cdIJr4uJ3BwoKhEPBDnySCIEYLLUCMQwg%3D%3D&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset  (Molten Orange, On the Ear)",3490.0,1099.0,boAt,Rockerz 510 / Rockerz 518,Molten Orange,On Ear,Bluetooth
https://www.flipkart.com/sony-mdr-as210-open-ear-active-sports-headphones/p/itm1c73e6132932f?pid=ACCEMGPPMGXK2CMM&lid=LSTACCEMGPPMGXK2CMMZIK3VH&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_39&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCEMGPPMGXK2CMM.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,Sony MDR-AS210 Open-Ear Active Sports Headphones  (Blue),790.0,649.0,Sony,MDR-AS210,Blue,In Ear,Wired
https://www.flipkart.com/portronics-harmonics-y1-auto-enc-upto-40-hours-playtime-bluetooth-headset/p/itm438b5feae6e24?pid=ACCGM3NVZVAAF8N8&lid=LSTACCGM3NVZVAAF8N894N9IC&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_25&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGM3NVZVAAF8N8.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics Harmonics Y1 with Auto ENC, Upto 40 Hours Playtime Bluetooth Headset  (Black, In the Ear)",2499.0,1149.0,Portronics,"Harmonics Y1 with Auto ENC, Upto 40 Hours Playtime",Black,In Ear,Bluetooth
https://www.flipkart.com/wings-vader-200-wired-gaming-headset/p/itm14b745cff08ee?pid=ACCGBYTGHJSHFNTH&lid=LSTACCGBYTGHJSHFNTHPALMD4&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_16&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGBYTGHJSHFNTH.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,"Wings Vader 200 Wired Gaming Headset  (Black, On the Ear)",2199.0,1299.0,Wings,Vader 200,Black,On Ear,Wired
https://www.flipkart.com/sony-ex15ap-wired-without-mic-headset/p/itmeba7d70a5a336?pid=ACCEEQZDWJCPTEEZ&lid=LSTACCEEQZDWJCPTEEZNXXUIW&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_21&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCEEQZDWJCPTEEZ.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY EX15AP Wired without Mic Headset  (Black, In the Ear)",890.0,779.0,SONY,Mdr Ex-15ap,Black,In Ear,Wired
https://www.flipkart.com/ptron-bassbuds-epic-earbuds-game-mode-40ms-latency-35h-playtime-touch-control-bluetooth-headset/p/itm587ef67a314ae?pid=ACCGH5Z9QWFAE8RY&lid=LSTACCGH5Z9QWFAE8RY8D1DQ4&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_4&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGH5Z9QWFAE8RY.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,"PTron Bassbuds Epic Earbuds with Game Mode, 40ms Latency, 35h Playtime, Touch Control Bluetooth Headset  (Black, In the Ear)",3199.0,999.0,PTron,Bassbuds Epic,Black,In Ear,Bluetooth
https://www.flipkart.com/sony-wi-xb400-extra-bass-wireless-stereo-headset-bluetooth/p/itmcebeb325bd756?pid=ACCFKSCG4AXHZHZ3&lid=LSTACCFKSCG4AXHZHZ3GS0QTK&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_7&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCFKSCG4AXHZHZ3.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY WI-XB400 Extra Bass Wireless Stereo Headset Bluetooth Headset  (Black, In the Ear)",4990.0,2499.0,SONY,WI-XB400,Black,In Ear,Bluetooth
https://www.flipkart.com/ptron-bassbud-jade-bluetooth-gaming-headset/p/itm151d3d864f0a7?pid=ACCGHEYDU8X37MWA&lid=LSTACCGHEYDU8X37MWAGC2FBH&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_40&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGHEYDU8X37MWA.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,"PTron Bassbud Jade Bluetooth Gaming Headset  (Black, True Wireless)",3699.0,1295.0,PTron,Bassbud Jade,Black,In Ear,Bluetooth
https://www.flipkart.com/sony-wh-ch510-35-hrs-battery-life-google-assistant-enabled-bluetooth-headset/p/itm9ae0f115c1fa5?pid=ACCFKYCBAETWPBZX&lid=LSTACCFKYCBAETWPBZXWKEHLT&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_6&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCFKYCBAETWPBZX.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY WH-CH510 with 35 Hrs of Battery life, Google Assistant enabled Bluetooth Headset  (Black, On the Ear)",4990.0,2490.0,SONY,WH-CH510,Black,On Ear,Bluetooth
https://www.flipkart.com/zebronics-zeb-yoga-n1-wireless-earphones-enc-gaming-mode-up-20h-playback-bluetooth-headset/p/itm73380e631d3e0?pid=ACCGHM8CU6E3337G&lid=LSTACCGHM8CU6E3337GS2934L&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_16&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGHM8CU6E3337G.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,"ZEBRONICS ZEB-YOGA N1 Wireless Earphones with ENC, Gaming Mode, up to 20H playback. Bluetooth Gaming Headset  (Blue, In the Ear)",2999.0,1099.0,ZEBRONICS,"ZEB-YOGA N1 Wireless Earphones with ENC, Gaming Mode, up to 20H playback.",Blue,In Ear,Bluetooth
https://www.flipkart.com/sony-ex14ap-wired-headset/p/itm184e58cc42871?pid=ACCEWH82VYCDUHHH&lid=LSTACCEWH82VYCDUHHH50DUJ3&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_2&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCEWH82VYCDUHHH.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY EX14AP Wired Headset  (Black, In the Ear)",1290.0,699.0,SONY,MDR-EX14AP,Black,In Ear,Wired
https://www.flipkart.com/portronics-ear-2-wired-headset/p/itme656fd415fe60?pid=ACCG6GAFCJZ4EX3Z&lid=LSTACCG6GAFCJZ4EX3ZEKAGOS&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_24&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCG6GAFCJZ4EX3Z.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics Ear 2 Wired Headset  (Black, In the Ear)",599.0,329.0,Portronics,Ear 2,Black,In Ear,Wired
https://www.flipkart.com/sony-ex255ap-wired-headset/p/itm6918ffbba1386?pid=ACCEVAEWHAGE5ZPE&lid=LSTACCEVAEWHAGE5ZPEVRRNGN&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_40&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCEVAEWHAGE5ZPE.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY EX255AP Wired Headset  (Blue, In the Ear)",1990.0,1699.0,SONY,MDR-EX255AP,Blue,In Ear,Wired
https://www.flipkart.com/portronics-harmonics-rwins-s3-smart-tws-bluetooth-5-2-earbuds-20-hrs-playtime-headset/p/itmf56cf8bad6a6a?pid=ACCGJPXEQGPRSWPY&lid=LSTACCGJPXEQGPRSWPYXXOQZR&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_21&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGJPXEQGPRSWPY.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics HARMONICS RWINS S3 Smart TWS Bluetooth 5.2 Earbuds with 20 Hrs Playtime Bluetooth Headset  (Black, In the Ear)",1999.0,1299.0,Portronics,HARMONICS RWINS S3 Smart TWS Bluetooth 5.2 Earbuds with 20 Hrs Playtime,Black,In Ear,Bluetooth
https://www.flipkart.com/zebronics-zeb-bang-bluetooth-headset/p/itm70ce14496635b?pid=ACCFNKJYHNHABFCD&lid=LSTACCFNKJYHNHABFCDC0543W&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_23&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCFNKJYHNHABFCD.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,"ZEBRONICS ZEB-BANG Bluetooth Headset  (Green, On the Ear)",1799.0,999.0,ZEBRONICS,ZEB-BANG,Green,On Ear,Bluetooth
https://www.flipkart.com/ptron-tangent-beats-wireless-neckband-bluetooth-headset/p/itm353d2a53e7a00?pid=ACCGFYPZGCGRUHRY&lid=LSTACCGFYPZGCGRUHRYROIX4D&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_32&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGFYPZGCGRUHRY.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,"PTron Tangent Beats wireless neckband Bluetooth Headset  (Black, In the Ear)",2499.0,1099.0,PTron,Tangent Beats wireless neckband,Black,In Ear,Bluetooth
https://www.flipkart.com/zebronics-zeb-blitz-dolby-atmos-7-1-surround-sound-bluetooth-gaming-headset/p/itma5317e8e75586?pid=ACCGAPP994NDWNJG&lid=LSTACCGAPP994NDWNJGP6V5MR&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_34&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGAPP994NDWNJG.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,"ZEBRONICS Zeb-Blitz with DOLBY ATMOS with 7.1 Surround Sound Bluetooth Gaming Headset  (White, On the Ear)",5999.0,2399.0,ZEBRONICS,Zeb-Blitz,White,On Ear,Bluetooth
https://www.flipkart.com/zebronics-zeb-bro-headset-mic-wired/p/itmc0990cd35ab78?pid=ACCFP4UADXTMYBXK&lid=LSTACCFP4UADXTMYBXKKAPSRR&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_3&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCFP4UADXTMYBXK.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,"ZEBRONICS ZEB-BRO Headset with Mic Wired Headset  (White, In the Ear)",399.0,277.0,ZEBRONICS,ZEB-BRO Headset with Mic,White,In Ear,Wired
https://www.flipkart.com/meyaar-musical-life-ultra-high-bass-earphones-wired-headset/p/itma5fe68a39bd0e?pid=ACCFUGCDVARRTXGR&lid=LSTACCFUGCDVARRTXGR5R7HRO&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_5&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFUGCDVARRTXGR.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar Musical Life with Ultra High Bass Earphones Wired Headset  (Black, In the Ear)",999.0,199.0,Meyaar,Musical Life with Ultra High Bass Earphones,Black,In Ear,Wired
